Oil	PIPE
Pipeline	PIPE
or	O
the	O
Druzhba	PIPE
Pipeline	PIPE
.	O
The	REF
refinery	REF
is	O
supplied	O
with	O
raw	PROD
materials	PROD
from	O
Unipetrol	O
's	O
other	O
refineries	REF
.	O
At	O
ShellÃ	O
s	O
refinery	REF
in	O
Fredericia	O
,	O
the	PROD
oil	PROD
company	O
refines	O
Danish	PROD
North	PROD
Sea	PROD
oil	PROD
,	O
sent	O
via	O
a	O
20-inch	PIPE
oil	PIPE
pipeline	PIPE
from	O
the	O
GORM	OFI
field	OFI
some	O
200	O
km	O
out	O
in	O
the	O
North	O
Sea	O
.	O
The	REF
refinery	REF
primarily	O
processes	O
various	PROD
crude	PROD
oils	PROD
and	O
condensates	O
from	O
the	O
North	OFI
Sea	OFI
,	O
which	O
are	O
brought	O
in	O
by	O
ship	O
.	O
Condensate	PROD
comes	O
chiefly	O
from	O
the	O
Sleipner	O
area	O
via	O
Statoil	REF
s	REF
gas	REF
processing	REF
plant	REF
at	O
KÃ	O
¥	O
rstÃ	O
¸	O
north	O
of	O
Stavanger	O
.	O
Runs	O
on	O
heavy	PROD
sour	PROD
crude	PROD
oil	PROD
.	O
Mainly	O
Russian	O
crude	PROD
.	O
Crude	PROD
is	O
supplied	O
via	O
The	PIPE
South	PIPE
European	PIPE
Pipeline	PIPE
.	O
Lundin	PIPE
Petroleum	PIPE
pipeline	PIPE
from	O
Villeperdue	O
.	O
LyondellBasell	O
sources	O
majority	O
of	O
its	PROD
crude	PROD
requirement	O
from	O
PDVSA	OFI
Oil	OFI
.	O
LavÃ	O
©	O
ra	O
also	O
benefits	O
from	O
an	O
advantaged	O
location	O
on	O
the	O
coast	O
of	O
the	O
Mediterranean	O
basin	O
,	O
both	O
for	PROD
crude	PROD
sourcing	O
and	O
proximity	O
to	O
markets	O
.	O
This	O
is	O
a	O
prime	O
trading	O
hub	O
for	O
multiple	O
sources	O
of	O
crude	PROD
oil	PROD
on	O
the	O
international	O
market	O
.	O
LavÃ	REF
©	O
ra	O
is	O
one	O
of	O
the	REF
most	REF
flexible	REF
refineries	REF
in	O
Europe	O
,	O
capable	O
of	O
processing	O
multiple	O
types	O
of	O
non-standard	PROD
crudes	PROD
.	O
Crude	PROD
is	O
supplied	O
from	O
a	O
variety	O
of	O
sources	O
including	O
the	O
Mediterranean	O
,	O
Baltic	O
,	O
Africa	O
,	O
Middle	O
East	O
,	O
as	O
well	O
as	O
the	O
North	O
Sea	O
.	O
The	REF
refinery	REF
receives	O
its	O
crude	PROD
oil	PROD
via	O
pipeline	PIPE
from	O
the	O
marine	O
facilities	O
in	O
Le	O
Havre	O
.	O
Crude	PROD
oil	PROD
deliveries	O
to	O
the	REF
refinery	REF
are	O
via	O
The	PIPE
South	PIPE
European	PIPE
Pipeline	PIPE
from	O
Fos-sur-Mer	O
in	O
the	O
South	O
of	O
France	O
.	O
Crude	PROD
is	O
supplied	O
from	O
the	O
Mediterranean	O
,	O
Africa	O
,	O
Baltic	O
Region	O
,	O
Latin	O
America	O
,	O
Middle	O
East	O
as	O
well	O
as	O
the	O
North	O
Sea	O
.	O
The	REF
plant	REF
in	O
Cologne-North	O
Godorf	O
utilises	O
crude	PROD
oil	PROD
from	O
the	O
Rotterdam	PIPE
oil	PIPE
pipeline	PIPE
from	O
Rotterdam	O
.	O
The	O
South	O
plant	O
in	O
Wesseling	O
also	O
utilises	O
crude	PROD
oil	PROD
from	O
the	O
pipeline	PIPE
from	O
Rotterdam	O
as	O
well	O
as	O
from	O
the	O
Nord	PIPE
West	PIPE
Oelleitung	PIPE
Pipeline	PIPE
connected	O
with	O
Wilhelmshaven	O
.	O
The	REF
refinery	REF
has	O
a	O
deep	TERM
water	TERM
port	TERM
and	O
is	O
supplied	O
by	O
tankers	PIPE
.	O
60	O
percent	O
of	O
the	PROD
crude	PROD
oil	PROD
is	O
handled	O
in	O
the	O
port	TERM
of	O
Brunsbç	O
``	O
¯	O
ttel	O
and	O
then	O
pumped	O
through	O
the	O
tank	O
farm	O
Brunsbç	O
``	O
¯	O
ttel	O
32	O
kilometers	O
to	O
the	O
plant	O
in	O
Hemmingstedt	O
.	O
Approximately	O
40	O
percent	O
of	O
crude	PROD
oil	PROD
per	O
year	O
sourced	O
from	O
the	O
local	OFI
fields	OFI
and	OFI
Mittelplate	OFI
Oil	OFI
Field	OFI
.	O
The	O
supply	O
of	O
crude	PROD
oil	PROD
is	O
via	O
the	O
Trans	PIPE
Alpine	PIPE
Pipeline	PIPE
-LRB-	O
TAL	PIPE
-RRB-	O
.	O
From	O
Trieste	O
the	PROD
crude	PROD
is	O
pumped	O
through	O
this	O
pipe	O
crude	PROD
oil	PROD
from	O
Africa	O
,	O
Venezuela	O
,	O
Norway	O
,	O
Saudi	O
Arabia	O
and	O
other	O
producer	O
countries	O
.	O
The	O
supply	O
of	O
crude	PROD
oil	PROD
is	O
via	O
the	O
Trans	PIPE
Alpine	PIPE
Pipeline	PIPE
-LRB-	O
TAL	PIPE
-RRB-	O
.	O
Crude	O
sourced	O
from	O
Africa	O
,	O
Venezuela	O
,	O
Norway	O
and	O
Saudi	O
Arabia	O
.	O
Crude	PROD
oil	PROD
is	O
supplied	O
through	O
the	O
Druzhba	PIPE
Pipeline	PIPE
from	O
Russia	O
.	O
Use	O
of	O
high-quality	O
and	O
low-sulfur	PROD
crude	PROD
oil	PROD
grades	O
.	O
The	PROD
crude	PROD
is	O
supplied	O
via	O
the	O
Trans	PIPE
Alpine	PIPE
Pipeline	PIPE
.	O
Approximately	O
one	O
third	O
of	O
the	PROD
processed	PROD
crude	PROD
oil	PROD
comes	O
from	O
Germany	O
,	O
mainly	O
from	O
the	O
production	O
fields	O
of	O
the	O
region	O
.	O
Imported	O
crude	PROD
oils	PROD
are	O
supplied	O
through	O
the	O
NWO	PIPE
pipeline	PIPE
which	O
went	O
into	O
operation	O
in	O
1958	O
.	O
Since	O
2011	O
it	O
has	O
also	O
been	O
processing	O
crude	PROD
from	O
the	O
Schoonebeek	OFI
Oil	OFI
Field	OFI
,	O
just	O
across	O
the	O
border	O
in	O
the	O
Netherlands	O
.	O
The	REF
refinery	REF
is	O
supplied	O
by	O
the	PIPE
Nord	PIPE
West	PIPE
Oelleitung	PIPE
Pipeline	PIPE
.	O
The	REF
refinery	REF
is	O
processing	O
of	O
crudes	PROD
from	O
Russia	O
,	O
North	O
Sea	O
,	O
Africa	O
,	O
Venezuela	O
and	O
other	O
points	O
of	O
origin	O
.	O
A	O
pipeline	PIPE
measuring	O
147	O
km	O
in	O
length	O
supplies	O
crude	PROD
oil	PROD
to	O
the	REF
refinery	REF
from	O
the	O
North	TERM
West	TERM
Oil	TERM
Management	TERM
deep	TERM
water	TERM
terminal	TERM
in	O
Wilhelmshaven	O
.	O
Much	O
of	O
the	PROD
crude	PROD
comes	O
from	O
Libya	O
.	O
The	REF
refinery	REF
processes	O
crude	PROD
oil	PROD
and	O
other	O
feedstocks	PROD
supplied	O
by	O
each	O
of	O
the	O
owners	O
in	O
proportion	O
to	O
their	O
respective	O
ownership	O
interests	O
.	O
Mainly	O
from	O
Eastern	O
Europe	O
Central	O
Asia	O
and	O
Africa	O
.	O
Delivery	O
through	O
Pipelines	PIPE
:	O
The	PIPE
South	PIPE
European	PIPE
Pipeline	PIPE
-LRB-	O
SPSE	PIPE
-RRB-	O
,	O
Marseille	O
,	O
Transalpine	O
leitung	O
GmbH	O
-LRB-	O
TAL	PIPE
-RRB-	O
,	O
Triest	O
.	O
The	REF
refinery	REF
's	O
crude	PROD
oil	PROD
supply	O
arrives	O
via	O
the	O
Trans	PIPE
Alpine	PIPE
Pipeline	PIPE
system	O
,	O
a	O
753	O
kilometer	O
pipeline	PIPE
connection	O
from	O
the	O
marine	TERM
shipping	TERM
terminal	TERM
in	O
Trieste	O
,	O
Italy	O
.	O
PCK	O
mainly	O
processes	O
crude	PROD
oil	PROD
from	O
Russia	O
supplied	O
through	O
the	O
Druzhba	PIPE
Pipeline	PIPE
.	O
It	O
can	O
also	O
recieve	O
crude	PROD
via	O
the	O
Rostock-Schwedt	PIPE
Crude	PIPE
Oil	PIPE
Pipeline	PIPE
.	O
The	PROD
crude	PROD
oil	PROD
processed	O
is	O
low-sulfur	O
mostly	O
from	O
the	O
North	O
Sea	O
.	O
Hellenic	O
processes	O
crude	PROD
sourced	O
mainly	O
from	O
Saudi	O
Arabia	O
,	O
Iran	O
,	O
Libya	O
and	O
Russia	O
.	O
Crude	PROD
is	O
supplied	O
via	O
the	O
Druzhba	PIPE
Pipeline	PIPE
.	O
Crude	PROD
oil	PROD
processed	O
by	O
the	REF
refinery	REF
is	O
light	O
,	O
low-sulfur	PROD
crude	PROD
oil	PROD
sourced	O
mostly	O
from	O
the	O
North	O
Sea	O
.	O
It	O
processes	O
heavy	PROD
crude	PROD
produced	O
from	O
nearby	O
Eni	OFI
fields	OFI
offshore	O
and	O
onshore	O
Sicily	O
.	O
The	O
processed	O
crude	PROD
oil	PROD
comes	O
mainly	O
from	O
the	O
Middle	O
East	O
,	O
North	O
Africa	O
and	O
Russia	O
.	O
Crude	PROD
oil	PROD
is	O
delivered	O
at	O
the	O
San	TERM
Leonardo	TERM
landing	TERM
stage	TERM
,	O
which	O
can	O
be	O
reached	O
by	O
oil	PIPE
tankers	PIPE
of	O
up	O
to	O
85	O
thousand	O
tons	O
in	O
capacity	O
,	O
and	O
sent	O
,	O
through	O
an	PIPE
oil	PIPE
pipeline	PIPE
under	O
the	O
lagoon	O
11	O
km	O
long	O
and	O
with	O
a	O
diameter	O
of	O
about	O
107	O
cm	O
,	O
to	O
the	O
tanks	O
on	O
the	O
Isola	O
dei	O
Petroli	O
.	O
The	O
high	O
degree	O
of	O
flexibility	O
of	O
this	REF
refinery	REF
allows	O
it	O
to	O
process	O
a	O
wide	O
range	O
of	O
feedstock	PROD
.	O
The	REF
refinery	REF
is	O
located	O
along	O
the	O
course	O
of	O
the	PIPE
oil	PIPE
pipeline	PIPE
connecting	O
up	O
the	O
terminal	TERM
in	O
Genoa	O
with	O
the	O
Swiss	O
French	O
canton	O
.	O
The	O
quantity	O
of	O
crude	PROD
oil	PROD
received	O
from	O
Genoa	O
,	O
coming	O
by	O
ship	PIPE
mainly	O
from	O
Russia	O
,	O
Africa	O
,	O
North	O
Europe	O
and	O
the	O
Middle	O
East	O
,	O
amounts	O
to	O
about	O
90	O
%	O
.	O
The	O
remaining	O
quantity	O
also	O
comes	O
by	O
oil	PIPE
pipeline	PIPE
from	O
the	O
Villafortuna	OFI
oilfields	OFI
near	O
Trecate	O
-LRB-	O
Novara	O
-RRB-	O
.	O
It	O
processes	O
most	O
of	O
the	PROD
oil	PROD
produced	O
in	O
Eni	O
's	O
Val	OFI
D	OFI
Agri	OFI
Oil	OFI
Field	OFI
carried	O
to	O
Taranto	O
through	O
the	PIPE
Monte	PIPE
Alpi	PIPE
Crude	PIPE
Oil	PIPE
Pipeline	PIPE
.	O
It	O
also	O
processes	O
crude	PROD
from	O
the	O
Middle	O
East	O
,	O
North	O
and	O
Russia	O
.	O
All	O
oil	PROD
is	O
supplied	O
by	O
sea	O
going	PIPE
vessels	PIPE
.	O
The	O
sources	O
of	O
supply	O
of	O
raw	PROD
materials	PROD
-LRB-	O
raw	O
and	O
semifinished	O
-RRB-	O
are	O
insured	O
by	O
both	O
established	O
contractual	O
relationships	O
with	O
key	O
producing	O
countries	O
-LRB-	O
such	O
as	O
Algeria	O
,	O
Saudi	O
Arabia	O
,	O
Egypt	O
,	O
Iraq	O
,	O
Iran	O
,	O
Libya	O
,	O
Nigeria	O
,	O
Russia	O
,	O
Syria	O
,	O
Tunisia	O
and	O
Venezuela	O
-RRB-	O
both	O
stable	O
relations	O
with	O
major	O
oil	PROD
companies	O
and	O
major	O
companies	O
trading	O
internationally	O
.	O
A	O
mixture	O
of	O
light	O
and	O
heavy	PROD
crudes	PROD
.	O
The	REF
refinery	REF
uses	O
a	O
balanced	O
mix	O
of	O
both	O
medium-heavy	O
and	O
light	PROD
crude	PROD
oils	PROD
.	O
The	REF
refinery	REF
is	O
able	O
to	O
process	O
medium-heavy	PROD
crude	PROD
oils	PROD
with	O
a	O
high	PROD
sulphur	PROD
content	PROD
.	O
The	O
crude	PROD
oil	PROD
for	O
refinery	REF
originates	O
on	O
the	PROD
oil	PROD
producing	O
areas	O
linked	O
to	O
the	O
Mediterranean	O
basin	O
:	O
Syria	O
,	O
Egypt	O
,	O
Russia	O
,	O
Iran	O
,	O
Libya	O
and	O
Iraq	O
.	O
It	O
is	O
transported	O
by	O
oil	PIPE
tankers	PIPE
of	O
up	O
to	O
80	O
tons	O
that	O
are	O
unloaded	O
at	O
Porto	O
Marghera	O
where	O
IES	O
has	O
a	O
coastal	O
deport	O
that	O
is	O
connected	O
to	O
the	O
Agip	TERM
Petroli	TERM
reception	TERM
and	O
storage	TERM
facility	TERM
.	O
The	PROD
crude	PROD
oil	PROD
is	O
then	O
carried	O
to	O
the	REF
refinery	REF
at	O
Mantua	O
via	O
a	O
120	O
Km-long	O
pipeline	PIPE
owned	O
by	O
IES	O
.	O
process	O
mainly	O
low-sulphur	O
crude	PROD
oils	PROD
originating	O
from	O
the	O
Mediterranean	OFI
basin	OFI
and	O
West	O
Africa	O
.	O
Crude	PROD
oils	PROD
with	O
high-sulphur	PROD
content	O
are	O
also	O
processed	O
for	O
the	O
production	O
of	O
bitumen	PROD
.	O
The	REF
Refinery	REF
site	O
is	O
connected	O
to	O
the	O
depot	TERM
station	TERM
in	O
Fiumicino	O
by	O
two	PIPE
pipeline	PIPE
.	O
Two	O
off-shore	O
platforms	O
connected	O
to	O
the	O
Fiumicinostation	O
via	O
four	O
sea-lines	O
are	O
used	O
for	O
crude	PROD
oil	PROD
products	PROD
,	O
and	O
products	O
dispatch	O
by	O
sea	O
.	O
Crude	PROD
oil	PROD
is	O
transported	O
by	O
tankers	O
to	O
buoys	O
at	O
Vado	O
Ligure	O
,	O
Savona	O
,	O
which	O
are	O
able	O
to	O
receive	O
ships	O
up	O
to	O
316	O
tons	O
.	O
An	O
underground	O
pipeline	PIPE
approximately	O
150	O
km	O
long	O
with	O
a	O
diameter	O
of	O
20	O
''	O
-LRB-	O
500	O
mm	O
-RRB-	O
connects	O
the	O
coastal	O
Quiliano	O
storage	O
tanks	O
with	O
the	O
refinery	REF
.	O
Saras	REF
is	O
able	O
to	O
refine	O
different	O
types	O
of	O
crude	PROD
oil	PROD
,	O
including	O
cheaper	O
qualities	O
-LRB-	O
such	O
as	O
heavy	O
sour	O
-RRB-	O
and	O
unconventional	PROD
crude	PROD
oils	PROD
with	O
specific	O
characteristics	O
-LRB-	O
paraffinic	O
,	O
acidic	O
,	O
etc.	O
-RRB-	O
,	O
obtaining	O
quality	O
oil	PROD
products	O
-LRB-	O
such	O
as	O
low-environmental-impact	O
gasoline	PROD
and	O
diesel	PROD
-RRB-	O
,	O
with	O
superior	O
refining	O
margins	O
.	O
Crude	PROD
comes	O
from	O
Libya	O
,	O
Russia	O
,	O
the	O
North	O
Sea	O
and	O
The	O
Middle	O
East	O
.	O
Until	O
July	O
2006	O
,	O
the	O
primary	O
feedstock	PROD
processed	O
by	O
the	O
Mazeikiai	REF
Refinery	REF
was	O
Russian	O
crude	PROD
oil	PROD
shipped	O
by	O
the	O
Druzhba	PIPE
Pipeline	PIPE
system	O
.	O
These	O
supplies	O
were	O
supplemented	O
by	O
crude	PROD
oil	PROD
and	O
other	O
feedstocks	PROD
delivered	O
by	O
railway	O
.	O
Mazeikiu	O
Nafta	O
also	O
purchases	O
for	O
the	REF
Refinery	REF
truck	O
shipments	O
of	O
crude	PROD
oil	PROD
produced	O
in	O
Lithuania	O
.	O
Currently	O
the	O
main	O
deliveries	O
of	O
crude	PROD
oil	PROD
to	O
the	O
Mazeikiai	REF
Refinery	REF
come	O
via	O
the	O
Butinge	TERM
Oil	TERM
Terminal	TERM
.	O
The	O
delivery	O
of	O
the	PROD
Crude	PROD
oil	PROD
is	O
performed	O
in	O
crude	PIPE
oil	PIPE
tanks	PIPE
in	O
Thessalonica	O
.	O
The	O
tanks	PIPE
in	O
Thessalonica	O
are	O
connected	O
with	O
crude	PIPE
oil	PIPE
tanks	PIPE
in	O
OKTA	O
through	O
the	O
crude	PIPE
oil	PIPE
pipeline	PIPE
Thessalonica	O
-	O
Skopje	O
.	O
The	O
latter	O
has	O
been	O
operating	O
since	O
2002	O
.	O
Its	O
length	O
is	O
213	O
km	O
and	O
its	O
annual	O
capacity	O
amounts	O
to	O
2.500.000	O
tones	O
of	O
crude	PROD
oil	PROD
.	O
North	O
Sea	O
.	O
All	O
crude	PROD
oil	PROD
refined	O
at	O
the	REF
plant	REF
comes	O
from	O
the	O
Norwegian	O
continental	O
shelf	O
.	O
It	O
processes	O
both	PROD
Crude	PROD
and	O
Condensates	PROD
,	O
which	O
are	O
delivered	O
by	O
ship	PIPE
&	O
pipeline	PIPE
.	O
It	O
receives	O
NGLs	PROD
from	O
the	O
Kollsnes	REF
Gas	REF
Processing	REF
Plant	REF
.	O
The	REF
refinery	REF
is	O
supplied	O
with	O
Russian	O
crude	PROD
via	O
the	O
Druzhba	PIPE
Pipeline	PIPE
.	O
The	PROD
key	PROD
feedstock	PROD
of	O
Grupa	O
LOTOS	O
S.A.	O
s	O
refinery	REF
in	O
Gdansk	O
is	O
the	O
Russian	PROD
Ural	PROD
crude	PROD
oil	PROD
and	O
the	O
Rozewie	PROD
crude	PROD
oil	PROD
produced	O
on	O
the	O
Baltic	O
Sea	O
-LRB-	O
by	O
LOTOS	O
Petrobaltic	O
-RRB-	O
.	O
However	O
,	O
in	O
its	O
history	O
the	REF
plant	REF
has	O
processed	O
various	O
types	O
of	O
oil	PROD
,	O
including	PROD
oil	PROD
sourced	O
from	O
the	O
North	OFI
Sea	OFI
-LRB-	O
e.g.	O
Brent	PROD
Blend	PROD
,	O
Troll	PROD
,	O
Gullfaks	OFI
,	O
Forties	OFI
or	O
Aasgard	OFI
-RRB-	O
,	O
the	O
Middle	O
East	O
-LRB-	O
e.g.	O
Kirkuk	PROD
,	O
Kuwait	O
,	O
Sahara	O
and	O
Zakum	O
-RRB-	O
,	O
as	O
well	O
as	O
some	O
exotic	O
types	O
of	O
oil	PROD
,	O
such	O
as	O
Castilla	PROD
crude	PROD
from	O
Columbia	O
.	O
The	O
company	O
has	O
a	O
strategy	O
of	O
processing	O
more	O
of	O
its	O
own	PROD
crude	PROD
as	O
production	O
increases	O
.	O
Crude	PROD
is	O
supplied	O
by	O
PGNiG	O
.	O
Most	O
of	O
the	PROD
crude	PROD
oil	PROD
comes	O
from	O
countries	O
in	O
the	O
Black	O
Sea	O
Region	O
-LRB-	O
Russia	O
,	O
Kazakhstan	O
,	O
Azerbaijan	O
-RRB-	O
.	O
The	PROD
crude	PROD
is	O
shipped	O
to	O
the	O
Constanta	TERM
Oil	TERM
Terminal	TERM
and	O
transported	O
by	O
pipeline	PIPE
to	O
Arpechim	REF
and	O
Petrobrazi	REF
refineries	REF
.	O
Domestic	PROD
Crudes	PROD
.	O
In	O
2007	O
,	O
most	O
of	O
the	O
imported	O
crude	PROD
oil	PROD
has	O
being	O
supplied	O
to	O
Arpechim	REF
refinery	REF
.	O
The	REF
refinery	REF
is	O
importing	O
crude	PROD
oil	PROD
from	O
countries	O
in	O
the	O
Black	O
Sea	O
Region	O
-LRB-	O
Russia	O
,	O
Kazakhstan	O
,	O
Azerbaijan	O
-RRB-	O
.	O
The	PROD
crude	PROD
is	O
shipped	O
to	O
the	O
Constanta	TERM
Oil	TERM
Terminal	TERM
and	O
transported	O
by	O
pipeline	PIPE
to	O
Arpechim	REF
and	O
Petrobrazi	REF
refineries	REF
.	O
The	REF
refinery	REF
uses	O
domestic	PROD
crudes	PROD
.	O
The	REF
refinery	REF
is	O
connected	O
to	O
the	OFI
Baicoi	OFI
and	O
Slobozia	OFI
oilfields	OFI
by	O
pipelines	PIPE
with	O
a	O
length	O
of	O
14.1	O
	O
km	O
and	O
diameter	O
of	O
150	O
mm	O
,	O
owned	O
by	O
Conpet	O
Ploiesti	O
.	O
It	O
is	O
mostly	O
imported	O
crude	PROD
oil	PROD
that	O
is	O
being	O
processed	O
-LRB-	O
70-80	O
%	O
-RRB-	O
.	O
It	O
is	O
supplied	O
by	O
way	O
of	O
the	PIPE
Janaf	PIPE
Crude	PIPE
Oil	PIPE
Pipeline	PIPE
through	O
Croatia	O
or	O
by	O
barges	O
on	O
the	O
river	O
Danube	O
from	O
Romania	O
and	O
Hungary	O
.	O
